Date,BAC,C,GS,JPM,MA,MS,SCHW,V,WFC
2013-06-05,11.20632553100586,41.50676345825195,149.3550567626953,40.709495544433594,52.836727142333984,20.25514030456543,17.131271362304688,41.48192596435547,30.338993072509766
2013-06-06,11.300495147705078,42.17048263549805,150.65707397460938,41.070308685302734,53.34471893310547,20.562658309936523,17.536800384521484,41.980491638183594,31.02471160888672
2013-06-07,11.454597473144531,42.80929183959961,156.62936401367188,41.66141128540039,53.46746826171875,21.849336624145508,18.13157081604004,42.11857986450195,31.428518295288086
2013-06-10,11.386109352111816,43.08308410644531,158.02578735351562,41.73049545288086,53.42310333251953,21.97072410583496,18.22168731689453,42.67801284790039,31.44374656677246
2013-06-11,11.23200798034668,41.44041061401367,154.0819549560547,41.06262969970703,52.918880462646484,21.112930297851562,17.771106719970703,42.053043365478516,30.978994369506836
2013-06-12,11.180641174316406,41.01729202270508,152.71388244628906,40.82463836669922,52.68659973144531,20.6921329498291,17.653953552246094,41.93367385864258,30.681856155395508
2013-06-13,11.30905532836914,41.72248077392578,156.45013427734375,41.58464050292969,54.172821044921875,21.339523315429688,18.059478759765625,42.659297943115234,31.192337036132812
2013-06-14,11.189204216003418,40.83477020263672,153.71400451660156,40.78626251220703,53.931087493896484,20.90253257751465,17.7620906829834,42.35032272338867,30.598033905029297
2013-06-17,11.30905532836914,40.95090866088867,154.83673095703125,41.33898162841797,54.59490203857422,21.21004295349121,18.311809539794922,42.68269729614258,30.94089698791504
2013-06-18,11.360424995422363,41.49017333984375,154.8744659423828,41.538578033447266,55.18221664428711,21.29905891418457,18.510066986083984,43.07125473022461,31.11614227294922
2013-06-19,11.2919340133667,41.09195327758789,152.4308319091797,41.10869216918945,55.36726760864258,21.129119873046875,18.44698143005371,42.748233795166016,30.978994369506836
2013-06-20,11.03510570526123,39.73963928222656,146.62835693359375,40.28727340698242,54.07839584350586,20.352252960205078,18.455995559692383,41.77216720581055,30.544710159301758
2013-06-21,10.863884925842285,38.88510513305664,145.53390502929688,39.88808059692383,54.13222122192383,20.158037185668945,18.600183486938477,42.015594482421875,31.207551956176758
2013-06-24,10.530007362365723,37.698726654052734,142.2599639892578,39.089717864990234,53.12282180786133,19.745328903198242,18.600183486938477,41.72768020629883,30.323755264282227
2013-06-25,10.846762657165527,38.99297332763672,144.41114807128906,39.9802131652832,53.30978775024414,20.25514030456543,18.960651397705078,42.242645263671875,30.7047119140625
2013-06-26,10.923811912536621,39.49904251098633,143.0902557373047,40.30263137817383,53.82156753540039,20.13376235961914,18.888559341430664,42.75291442871094,31.253278732299805
2013-06-27,11.137837409973145,40.0549201965332,144.835693359375,40.80161666870117,53.88577651977539,20.263240814208984,18.870532989501953,43.129764556884766,31.664710998535156
