Date,ALTR.LS,EDPR.LS,GALP.LS,JMT.LS,NOS.LS,NVG.LS,SEM.LS,SON.LS
2018-07-06,6.4126434326171875,8.884748458862305,13.407758712768555,11.087287902832031,3.6189301013946533,3.8548853397369385,20.350749969482422,0.8101187348365784
2018-07-09,6.479441165924072,8.840812683105469,13.625738143920898,11.100518226623535,3.650153398513794,3.88940691947937,20.306604385375977,0.8093268275260925
2018-07-10,6.657571315765381,8.870101928710938,13.685186386108398,11.197543144226074,3.6858372688293457,3.912421703338623,20.13002586364746,0.8101187348365784
2018-07-11,6.724368572235107,8.79199504852295,13.483060836791992,11.210773468017578,3.675429344177246,3.897078275680542,20.13002586364746,0.8021997213363647
2018-07-12,6.776323318481445,8.787113189697266,13.360198974609375,11.096108436584473,3.6650216579437256,3.9354352951049805,20.174171447753906,0.8061593174934387
2018-07-13,6.754056930541992,8.718768119812012,13.38001537322998,11.175492286682129,3.6442062854766846,3.893242835998535,20.174171447753906,0.8061593174934387
2018-07-16,6.702103137969971,8.757822036743164,13.38001537322998,11.162261009216309,3.60554838180542,3.904749870300293,19.997591018676758,0.8156620264053345
2018-07-17,6.731790542602539,8.787113189697266,13.364161491394043,11.479798316955566,3.5832464694976807,3.897078275680542,19.865158081054688,0.8172458410263062
2018-07-18,6.702103137969971,8.762704849243164,13.336420059204102,11.46656608581543,3.5668909549713135,3.9009146690368652,19.865158081054688,0.8029916882514954
2018-07-19,6.7466349601745605,8.674833297729492,13.42361068725586,11.506258010864258,3.55202317237854,3.9009146690368652,19.467849731445312,0.7907170653343201
2018-07-20,6.627882957458496,8.68947696685791,13.443427085876465,11.68266773223877,3.5386416912078857,3.8395426273345947,19.0705509185791,0.785173773765564
2018-07-23,6.538818359375,8.669950485229492,13.447391510009766,11.665026664733887,3.6813764572143555,3.8265011310577393,18.673246383666992,0.7839859127998352
2018-07-24,6.546239852905273,8.665069580078125,13.514766693115234,11.660615921020508,3.675429344177246,3.8004188537597656,18.099365234375,0.7661680579185486
2018-07-25,6.5239739418029785,8.591843605041504,13.586105346679688,11.722358703613281,3.6204171180725098,3.8472142219543457,18.32008934020996,0.775274932384491
2018-07-26,6.650148868560791,8.591843605041504,13.8159761428833,10.924110412597656,3.6516406536102295,3.811159133911133,18.143510818481445,0.7558732628822327
